Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2015-01-02,40.0721321105957,40.63773523351737,39.88359991568766,39.98643595555557,27913900
2015-01-05,39.703636169433594,40.04642405990842,39.635076629879364,39.73791267011193,39673900
2015-01-06,39.12088394165039,40.063554504710254,39.026616231524805,39.74647488173165,36447900
2015-01-07,39.61793899536133,39.81504277912743,38.98377956395717,39.403695325733096,29114100
2015-01-08,40.78342819213867,40.92054402039592,40.03786108030856,40.063569276513284,29645200
2015-01-09,40.44063949584961,40.980534533338094,40.19211928922106,40.80057061054173,23944200
2015-01-12,39.93502426147461,40.74058266346149,39.72935214074136,40.637743333995445,23651900
2015-01-13,39.7293586730957,41.057669173990156,39.47226684535806,40.25211390865222,35270600
2015-01-14,39.38655090332031,39.62650600865315,39.09517941542218,39.38655090332031,29719600
2015-01-15,38.97520446777344,39.74648291644322,38.915216507221196,39.609367111024,32750800
2015-01-16,39.62651062011719,39.66078712278339,38.709544705443335,38.82952390662142,35695300
2015-01-20,39.75505828857422,39.97787355516167,39.05233925228934,39.677930430001524,36161900
2015-01-21,39.35226821899414,39.54080365869001,38.97520060870075,39.369408101611796,39081100
2015-01-22,40.389217376708984,40.397785685061514,39.48939462114135,39.74648637000368,35898000
2015-01-23,40.43206024169922,40.61202411578102,40.10640899162367,40.586315924940344,26211600
2015-01-26,40.2863655090332,40.38920479181355,39.6264980912313,40.277797203350474,42525500
2015-01-27,36.558536529541016,37.021303600964,36.087201150468864,36.807059949649506,169164000
2015-01-28,35.29879379272461,36.669955549070586,35.2730855926824,36.62710745930033,84507100
2015-01-29,36.00151443481445,36.095782197719366,34.95600727038681,35.07598323441131,63585300
2015-01-30,34.621788024902344,35.63301869054839,34.578936663685234,35.60730721999815,78004900
2015-02-02,35.37591552734375,35.45304338319519,34.47609272180969,34.784604145215454,50352500
2015-02-03,35.6501350402832,35.9329381718256,35.17879975681056,35.67584649621307,52082400
2015-02-04,35.85580825805664,36.172887863911406,35.4444609471672,35.94150438858025,41614800
2015-02-05,36.37858200073242,36.541406040721455,35.87296672286177,36.181478183135326,36548200
2015-02-06,36.34428405761719,36.669935243928634,36.121472152729076,36.575667537172855,34616600
2015-02-09,36.301456451416016,36.62710782126764,36.17290891173519,36.19862038113119,31381100
2015-02-10,36.50712966918945,36.65281710306646,36.147201778022435,36.62710890201162,29670700
2015-02-11,36.318580627441406,36.549964137294914,36.17289326089735,36.549964137294914,38262500
2015-02-12,36.92704391479492,36.92704391479492,36.429996966310945,36.558544492739394,33268800
2015-02-13,37.59548568725586,37.59548568725586,36.978466019341504,37.17556984219883,40264900
2015-02-17,37.61273956298828,37.975228803046434,37.2761381784667,37.94933765514619,33695700
2015-02-18,37.569580078125,37.71630425264847,37.44875034167237,37.65588938442215,27111700
2015-02-19,37.54368209838867,37.56957323938319,37.15529852165692,37.267498953237826,27603400
2015-02-20,37.854393005371094,37.87165486533319,37.36244151972234,37.55231539457912,29721100
2015-02-23,38.10470962524414,38.13923007508124,37.673172724810414,37.71632575638073,32518800
2015-02-24,38.052921295166016,38.23416599024062,37.906197047463934,38.10470690477234,25271700
2015-02-25,37.966590881347656,38.052896882958315,37.802604868979316,37.93206716375823,29759800
2015-02-26,38.027015686035156,38.17373658561732,37.880291494089214,37.966600810635,28957300
2015-02-27,37.84576416015625,38.14784180072794,37.68178141289514,38.08742693108629,33807700
2015-03-02,37.871665954589844,38.13921663143638,37.586850120362634,37.69041801809794,31924000
2015-03-03,37.353816986083984,37.828510006338334,37.18983421968221,37.5954797852218,31748600
2015-03-04,37.1639518737793,37.29341094349009,37.00859835623465,37.12079555817774,25748700
2015-03-05,37.20709228515625,37.31929274143207,36.956800225911536,37.172568561323146,23193500
2015-03-06,36.55979537963867,37.2071005292998,36.37855072790097,37.11216191390455,36248800
2015-03-09,36.98269271850586,37.22435550176883,36.41306442398342,36.41306442398342,32108000
2015-03-10,36.274967193603516,36.86185725970655,36.274967193603516,36.55115036678575,39159700
2015-03-11,36.231834411621094,36.56843263602457,36.111004617462406,36.516650319879396,32215300
2015-03-12,35.40327835083008,35.94701562354828,35.265186710878645,35.67083234364541,59992500
2015-03-13,35.7139778137207,35.79165455054496,35.0494109080829,35.12708764490715,58007700
2015-03-16,35.86933135986328,35.93837551920011,35.62766857127512,35.791654622882035,35273500
2015-03-17,35.990169525146484,36.10237001421879,35.51547970696062,35.70535365881628,31673400
2015-03-18,36.68061828613281,36.96543407904203,35.67082402188441,35.75713004208279,44194800
2015-03-19,36.4993782043457,36.758299589482576,36.4389633242259,36.473483761177185,33879100
2015-03-20,37.00857925415039,37.09488525607716,36.671981237327884,36.73239609714921,71904500
2015-03-23,36.991329193115234,37.22435942347449,36.922281735661834,37.00859105747859,26246100
2015-03-24,37.02585983276367,37.25888681425371,36.89639747205623,36.92228862725188,25513300
2015-03-25,35.78302001953125,37.051738887613794,35.76575815758333,37.043106310458064,43469900
2015-03-26,35.56725311279297,35.91248378089553,35.31696104303679,35.57588569029554,37495600
2015-03-27,35.360111236572266,35.7571241316428,35.2392815113215,35.48957024547104,34401400
2015-03-30,35.35148620605469,35.852070365925655,35.30833319387776,35.4723159570956,35049700
2015-03-31,35.09255599975586,35.411892160251256,34.98898813815035,35.19612386136137,34887200
2015-04-01,35.144351959228516,35.17887239505321,34.79049197620486,35.040780774662615,36865300
2015-04-02,34.773223876953125,35.16160751852467,34.62649970464239,35.092560074528244,37487500
2015-04-06,35.86069107055664,36.05919751296229,34.67828169954776,34.816373280889216,39223700
2015-04-07,35.843441009521484,36.171409857797336,35.65356708040522,35.91248846910128,28809400
2015-04-08,35.748497009277344,35.98152721168099,35.42053150281021,35.78302073386239,24753400
2015-04-09,35.80027770996094,35.92110743715357,35.60177125923545,35.60177125923545,25723900
2015-04-10,36.00742721557617,36.20593372407025,35.739873247242016,35.92975046943813,28022000
2015-04-13,36.041954040527344,36.30087876845047,35.72261771308409,35.73125029327602,30276700
2015-04-14,35.94700622558594,36.27497172699976,35.72260531160434,36.07646525223975,24244400
2015-04-15,36.473480224609375,36.64609556208472,35.97289936753097,36.04194352710287,27343600
2015-04-16,36.38717269897461,36.54252616704871,36.09372762509725,36.205928083676014,22509700
2015-04-17,35.92111587524414,36.024687059192885,35.52410288053237,35.96426888904083,42387600
2015-04-20,37.034481048583984,37.258878693555445,35.972901116197534,36.016054129573135,46057700
2015-04-21,36.801456451416016,37.24162581528264,36.70651783205794,37.11216346300083,26013800
2015-04-22,37.103519439697266,37.22434916457649,36.72376511309047,36.82733297836366,25064300
2015-04-23,37.40559768676758,37.638627877418095,36.939537305466544,37.01721403568338,46309500
2015-04-24,41.315330505371094,41.548360762275436,39.399309435876006,39.407938722858674,130933700
2015-04-27,41.45340347290039,41.539712765674885,40.7543163094228,40.76294559251881,59248200
2015-04-28,42.428680419921875,42.47183342352371,41.16859427751458,41.23763842480489,60730800
2015-04-29,42.342384338378906,42.558152699330435,41.859062024596476,42.04893923579027,47804600
2015-04-30,41.979896545410156,42.75666404995804,41.945372813571524,42.03168214316811,64725500
