Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2015-01-02,26.045289993286133,26.365888331325362,26.010054587782015,26.25372770078823,28951268
2015-01-05,25.502361297607422,26.021470863061097,25.46216358448599,25.96836811788302,41196796
2015-01-06,24.911291122436523,25.61675482982649,24.86613110291352,25.55844109323783,57998800
2015-01-07,24.868610382080078,25.173524493193202,24.796649360974577,25.161414873502064,41301082
2015-01-08,24.947023391723633,24.986725633476457,24.36736762476095,24.714267718056618,67071641
2015-01-09,24.623945236206055,25.058188733038413,24.555458206276825,25.050249803549708,41427428
2015-01-12,24.444290161132812,24.614316515108207,24.196645680266425,24.562901411316886,46535413
2015-01-13,24.624441146850586,24.96191020028506,24.436350021382474,24.75645100518798,47409807
2015-01-14,24.857196807861328,24.97431785096186,24.46662311150123,24.548510645785214,44714427
2015-01-15,24.90285301208496,25.095906433894264,24.702851603414732,25.090446758972945,54316718
2015-01-16,25.21501350402832,25.220473179025664,24.814017840358712,24.814515209916884,45965854
2015-01-20,25.15645408630371,25.434369780069325,25.112583051979996,25.35992950014999,44640224
2015-01-21,25.70931053161621,25.770849575653177,25.121713938417617,25.17382384244374,45374234
2015-01-22,26.520727157592773,26.617006137382024,25.791693466239074,25.88002971969518,53538588
2015-01-23,26.79665756225586,26.90683251023514,26.451743171896194,26.5802809275982,45634948
2015-01-26,26.56142234802246,26.74951347398275,26.286485178618612,26.726188359534227,30874534
2015-01-27,25.738590240478516,26.337601642430897,25.71675343854198,26.30137149682029,38080263
2015-01-28,25.310298919677734,25.954967681365044,25.310298919677734,25.944545701225103,33676205
2015-01-29,25.343055725097656,25.364395158714274,24.873574897031443,25.35993022251053,83727244
2015-01-30,26.527179718017578,26.792689645119577,25.58424673437764,25.60112123114955,112127002
2015-02-02,26.22742462158203,26.451742074463855,25.73461684750733,26.388714724736957,56996054
2015-02-03,26.26514434814453,26.47159638851089,25.968368472291967,26.20360530285331,40773638
2015-02-04,25.94355583190918,26.435469554141136,25.869611020086438,26.265145144448184,33273101
2015-02-05,26.18276023864746,26.22841952405443,25.910302329971913,25.994671015376117,36995292
2015-02-06,26.35249137878418,26.660184726937864,26.124697991949567,26.185741569990768,35270570
2015-02-09,26.19516944885254,26.402118862323494,26.10534298142495,26.20360574838439,25355423
2015-02-10,26.64727783203125,26.684996288336517,26.15000510010168,26.268118977642445,34997823
2015-02-11,26.599140167236328,26.72221825251447,26.47050369232166,26.56588854398723,27555446
2015-02-12,26.944551467895508,27.03834929797817,26.53477397743177,26.66266630312837,32404724
2015-02-13,27.246292114257812,27.290956663778637,26.954478535211923,26.96539788614884,38006060
2015-02-17,26.940088272094727,27.295424697250045,26.853238423814954,27.138104027815263,32336537
2015-02-18,26.78425407409668,27.07160081139207,26.675567428810595,26.868622763535647,29061570
2015-02-19,26.94157600402832,26.953486297719518,26.700384014173736,26.70187232629581,19782163
2015-02-20,26.747032165527344,26.985247512604786,26.59070245415286,26.954477041546266,28887092
2015-02-23,26.39765167236328,26.62241716541538,26.27358074052708,26.60311087264224,29157834
2015-02-24,26.6050968170166,26.6398367542081,26.216013317186274,26.302861261807795,20101036
2015-02-25,26.991201400756836,27.107826966884133,26.573084461053575,26.59566541831058,36519991
2015-02-26,27.5673828125,27.60013896547444,26.873584522379602,26.95844868132306,46230579
2015-02-27,27.712297439575195,28.025450435410686,27.43934215643864,27.505845404196332,48203982
2015-03-02,28.35448455810547,28.394682270054343,27.72966689010055,27.81800504017511,42592618
2015-03-03,28.468629837036133,28.55547777940429,28.115277226036138,28.31031634048337,34095352
2015-03-04,28.455228805541992,28.640836878101833,28.189223409784727,28.38078662868988,37536775
2015-03-05,28.552499771118164,28.680540159604526,28.457213635729648,28.537113586966196,27792094
2015-03-06,28.173091888427734,28.619496246046193,28.1271858180143,28.53016525789613,33182854
2015-03-09,28.230913162231445,28.301383980515872,27.967140217374368,28.132151125669644,21242161
2015-03-10,27.544057846069336,28.03239690861184,27.530161872465346,28.002621178286898,35846146
2015-03-11,27.35398292541504,27.69939470936862,27.329169498716624,27.550510352463753,36415706
2015-03-12,27.568872451782227,27.611551316801997,27.318249444986787,27.46961684918643,27792094
2015-03-13,27.16242027282715,27.712298425103704,27.008573607023116,27.469120763609283,34071287
2015-03-16,27.519245147705078,27.635375252942328,27.096910021139017,27.34256883694854,32819860
2015-03-17,27.33711051940918,27.48400919573888,27.196166989594772,27.38028675541294,36110871
2015-03-18,27.766889572143555,27.780785547036498,27.14653870282117,27.419492098177262,42690887
2015-03-19,27.69194984436035,27.831403155712504,27.600384488795967,27.761427815258493,23945563
2015-03-20,27.8095645904541,27.877060672276382,27.74455345789649,27.873586679033945,52337299
2015-03-23,27.732643127441406,27.908823953926916,27.584751618316517,27.813042346932548,32876014
2015-03-24,28.29741096496582,28.515775191363684,27.851752640130456,27.91874946071356,51665459
2015-03-25,27.73140525817871,28.400143349507665,27.729172790098925,28.312798035885987,43045859
2015-03-26,27.552000045776367,27.737110749271178,27.32767877546668,27.6720977121514,31452115
2015-03-27,27.213041305541992,27.55746027285089,27.20261932389328,27.444308685205808,37949906
2015-03-30,27.396167755126953,27.467631409954976,27.204602636987747,27.375819264859945,25750504
2015-03-31,27.1961669921875,27.529171115991275,27.132642265423016,27.29542259804714,31760961
2015-04-01,26.926189422607422,27.35199662347245,26.774326546731487,27.22594191287188,39261497
2015-04-02,26.577302932739258,26.841324537819663,26.49377901769581,26.841324537819663,34327989
2015-04-06,26.638593673706055,26.720232521340865,26.281520294221863,26.413034678280564,26488525
