Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2016-01-04,48.240684509277344,48.240684509277344,46.99945533511458,47.81813876467886,53778000
2016-01-05,48.460758209228516,48.76006184981004,48.011804427403675,48.35512261787471,34079700
2016-01-06,47.58046340942383,47.8885720372019,47.21953865432623,47.81814605664842,39518900
2016-01-07,45.925498962402344,47.087504366554,45.837469827254246,46.39206278135677,56564900
2016-01-08,46.066341400146484,46.902628084945555,45.907886303257165,46.10155103204757,48754000
2016-01-11,46.03992462158203,46.524091424365686,45.300468708170484,46.22478776041113,36943800
2016-01-12,46.46248245239258,46.74417969660269,45.828665331967834,46.44487595486744,36095500
2016-01-13,45.45892333984375,47.59806351982846,45.15961967883081,47.360380904486256,66883600
2016-01-14,46.75297546386719,47.025867726797564,45.3973056429192,45.77583687030202,52381900
2016-01-15,44.88672637939453,45.7494243565721,44.31452713095566,45.168423540999655,71820700
2016-01-19,44.508201599121094,45.49414180673867,44.06804930095845,45.31808021585451,43564500
2016-01-20,44.7106819152832,45.23006188529342,43.22296464354229,43.99763381330757,63273000
2016-01-21,44.437782287597656,45.40611950371571,44.27932716783463,44.89554114934684,40191200
2016-01-22,46.0311164855957,46.06632946647027,45.124400697596336,45.25644769682862,37555800
2016-01-25,45.59098434448242,46.34804697567902,45.46774221532877,45.72302804367726,34707700
2016-01-26,45.925498962402344,46.16318165701771,45.37971093667238,45.59098556236257,28900800
2016-01-27,45.089210510253906,45.9519087649737,44.91314888808543,45.78464871277039,36775200
2016-01-28,45.82866287231445,45.96070655952205,45.11561487224831,45.65260126460846,62513800
2016-01-29,48.495975494384766,48.495975494384766,47.53644344605721,48.17906533411582,83611700
2016-02-01,48.161460876464844,48.49597754400836,47.97659772786,48.31111439540352,44208500
2016-02-02,46.65614318847656,47.765325492376434,46.348037925753125,47.68609794509105,56313800
2016-02-03,45.91670227050781,46.999476866729914,45.12442653761525,46.876234721190315,57559800
2016-02-04,45.77582931518555,46.48887709612469,45.22123659667732,45.863858412938356,46987100
2016-02-05,44.15607833862305,45.77583892729739,43.62789692500783,45.723019442697655,62009000
2016-02-08,43.495849609375,43.63669820929509,42.42187693617459,43.619091714543146,59290500
2016-02-09,43.38140106201172,44.22649586357816,42.84441482456785,43.152523388690426,46740500
2016-02-10,43.75994110107422,44.35854850101882,43.59268443506741,43.918396198594586,38237000
2016-02-11,43.74233627319336,44.11206596753122,42.70357653123342,42.853230065971225,48878600
2016-02-12,44.45539093017578,44.6138460575845,43.79516235200485,44.235314737452136,34243300
2016-02-16,45.29768371582031,45.29768371582031,44.44652429585471,45.12922613755844,37291200
2016-02-17,46.47688674926758,46.787207567802675,45.61686269049672,45.65232850670753,40789000
2016-02-18,46.27296447753906,46.946801472710945,46.19316808027414,46.397094837222866,27176000
2016-02-19,45.944923400878906,46.35277023270128,45.68780124864895,46.07791855057223,33559100
2016-02-22,46.68081283569336,46.991130267596844,46.352759113731004,46.352759113731004,25008300
2016-02-23,45.377479553222656,46.43256235958968,45.20015383073734,46.40596468498928,28895300
2016-02-24,45.53706741333008,45.661194390909614,44.50858239340562,44.94302681493399,33014500
2016-02-25,46.19317626953125,46.19317626953125,44.872106481083584,45.86512585915397,26939500
2016-02-26,45.48387145996094,46.70741516620367,45.306545745950785,46.63648352771693,35975900
2016-02-29,45.11148452758789,45.79418623763972,44.91642592979987,45.52819601076288,31654000
2016-03-01,46.618751525878906,46.627616289115885,45.146950545259315,45.19128450806372,33024500
2016-03-02,46.946800231933594,46.9556649948592,46.246365583587654,46.46802186099791,29289900
2016-03-03,46.41482925415039,46.96453932976644,45.90945314562457,46.96453932976644,24427800
2016-03-04,46.131099700927734,46.503483976087715,45.847379958999234,46.45915340057503,33034200
2016-03-07,45.244483947753906,45.927185773825386,44.84550530404792,45.71439761480977,38407800
2016-03-08,45.794185638427734,46.219765260773286,44.86322662095276,45.04055230914829,33835100
2016-03-09,46.84926986694336,46.85813462966805,45.98037768505221,46.006975355432594,28251600
2016-03-10,46.148834228515625,46.93792999985853,45.359738457172725,46.92906523732707,38387800
2016-03-11,47.05320358276367,47.05320358276367,46.441433353989176,46.99114008341874,32275700
2016-03-14,47.1418571472168,47.514241465371434,46.66308214131298,46.73401039388126,24083600
2016-03-15,47.51424026489258,47.51424026489258,46.76061026658717,46.769475029606795,21104800
2016-03-16,48.18806076049805,48.40971697997082,47.34576983226592,47.39010039971937,31691700
2016-03-17,48.46293640136719,48.76438912396726,47.87776386716786,48.063954359366065,28223900
2016-03-18,47.42558288574219,48.73778776064772,47.390117066424196,48.69345379539689,67625500
2016-03-21,47.75362777709961,47.81569126267825,46.92906617474757,47.21278593230888,23925700
2016-03-22,47.9398193359375,48.09941212601045,47.398977478713206,47.531972597842795,23124100
2016-03-23,47.85116958618164,48.09055882836383,47.64724616851693,47.97529658978563,20129000
2016-03-24,48.0639533996582,48.17035086353866,47.638373690757,47.73590300821065,19950000
2016-03-28,47.469913482666016,48.134882375142716,47.28372300450215,48.06395073648599,17025100
2016-03-29,48.507259368896484,48.64025448941008,47.39011320896662,47.57630367192053,23924300
2016-03-30,48.8087158203125,49.33182481542065,48.675724071716196,48.70232174499412,23008300
2016-03-31,48.96830368041992,49.28748925635589,48.64025334168855,48.72004973567254,26360500
2016-04-01,49.26975631713867,49.30522213271035,48.383131221084774,48.808710861325885,24399200
2016-04-04,49.14563751220703,49.34956091232407,48.764388386968726,49.14563751220703,18928800
2016-04-05,48.37427520751953,49.03037600322969,48.285610652554006,48.932846683871084,19272300
2016-04-06,48.870784759521484,48.94171640577701,48.063955885503695,48.196951031129274,21188700
2016-04-07,48.28561019897461,48.684592237054204,48.08168679777991,48.64912641540115,19225100
2016-04-08,48.25014114379883,49.01263934720552,48.16147997781481,48.47179744096558,22167200
2016-04-11,48.15261459350586,48.89737987767583,48.14374644769774,48.31220739598561,21414200
2016-04-12,48.45406723022461,48.569326067937105,47.66496798238541,48.20580988099828,24944300
2016-04-13,49.07469940185547,49.15449579853354,48.66685265537039,48.87077602861293,20818000
2016-04-14,49.083580017089844,49.27863867679333,48.82645785333658,48.95945300899028,20877100
2016-04-15,49.340702056884766,49.580087924928335,48.861923556383026,49.030381155208175,28793800
2016-04-18,50.05885314941406,50.17411536130873,48.95057175636713,49.19882908831,23786000
2016-04-19,49.996795654296875,50.333714185181975,49.36729255932728,50.20958719543662,29596800
2016-04-20,49.2874870300293,50.094315696219994,49.19882587725474,49.90812524606972,36195700
2016-04-21,49.455936431884766,49.85491831810334,49.13675092290991,49.47366933596177,38909100
2016-04-22,45.90944290161133,46.48575052312153,45.0139531108373,46.02470510235458,126834100
2016-04-25,46.20203399658203,46.21976690425275,45.776454359103745,45.90944609332466,33226900
2016-04-26,45.60798263549805,46.41481114146787,45.29766528020408,46.33501476693435,33532600
2016-04-27,45.164676666259766,45.661187888073755,44.818893454473915,45.64345498205833,43369300
2016-04-28,44.24259948730469,45.01396247569655,43.94114677955743,44.880967340846645,43134800
2016-04-29,44.21600341796875,44.55292198397001,43.7549578492847,43.7549578492847,48411700
